3089	3
3090	2
3091	40
3092	58
3093	26
3094	3
3095	18
3096	10
3098	19
3099	69
3100	2
3101	19
3102	15
3103	87
3104	2
3105	31
3106	17
3107	11
3108	9
3109	15
3110	14
3111	8
3112	36
3113	11
3114	26
3115	43
3116	37
3117	3
3118	154
3119	8
3120	16
3121	12
3122	126
3123	8
3124	9
3125	2
3126	97
3127	2
3128	125
3129	6
3130	1
3131	4
3132	35
3133	3
3134	6
3135	19
3136	1
3137	35
3138	2
3139	2
3141	1
3142	19
3143	55
3144	2
3145	5
3146	65
3147	2
3148	12
3149	4
3150	2
3151	7
3152	68
3153	5
3154	5
3155	8
3156	18
3157	6
3158	3
3159	7
3160	4
3161	16
3162	3
3163	7
3164	7
3165	41
3166	29
3167	4
3168	11
3169	8
3170	4
3171	2
3172	4
3173	10
3174	4
3175	12
3176	6
3177	5
3178	19
3179	10
3180	5
3181	83
3182	5
3183	6
3184	4
3185	5
3186	6
3187	37
3188	8
3189	4
3190	15
3191	5
3192	4
3193	3
3194	22
3195	7
3196	2
3197	4
3199	2
3200	3
3202	8
3203	5
3204	6
3205	27
3206	3
3207	7
3208	13
3209	2
3210	15
3211	4
3212	11
3213	2
3214	11
3215	4
3216	14
3217	3
3218	14
3219	3
3220	22
3221	44
3222	7
3223	9
3224	19
3225	4
3226	1
3227	3
3228	4
3229	2
3230	7
3231	54
3232	37
3233	4
3234	1
3235	9
3236	10
3237	6
3238	3
3239	1
3240	92
3241	12
3242	25
3243	7
3244	64
3245	71
3246	49
3247	90
3248	11
3249	13
3250	91
3251	3
3252	1
3253	3
3254	1
3255	5
3256	7
3257	2
3258	5
3259	24
3260	5
3261	1
3262	8
3263	20
3264	2
3265	8
3266	30
3267	37
3268	3
3269	2
3270	14
3271	50
3272	3
3273	5
3274	1
3275	28
3276	15
3277	2
3278	139
3279	33
3280	12
3281	88
3282	19
3283	12
3284	6
3285	26
3286	2
3287	12
3288	10
3289	2
3290	4
3291	3
3292	59
3293	6
3294	4
3295	1
3296	15
3297	12
3298	2
3299	9
3300	49
3301	6
3302	4
3303	1
3304	9
3305	3
3306	3
3307	4
3308	4
3309	68
3310	12
3311	1
3312	5
3313	1
3314	2
3315	41
3316	3
3317	2
3318	2
3319	16
3320	4
3321	7
3322	1
3323	1
3324	7
3325	16
3327	3
3328	4
3329	8
3330	12
3331	2
3332	48
3333	8
3335	26
3336	4
3337	2
3338	10
3339	1
3340	15
3341	6
3342	7
3343	82
3344	4
3345	2
3346	4
3347	1
3348	3
3349	2
3350	7
3351	3
3352	2
3353	1
3354	81
3355	3
3356	22
3357	8
3358	37
3359	7
3360	29
3361	23
3362	44
3363	8
3364	38
3365	21
3367	4
3368	9
3369	3
3370	21
3371	3
3372	121
3373	4
3374	13
3375	1
3376	14
3377	4
3378	4
3379	10
3380	4
3381	13
3382	1
3383	3
3384	10
3385	8
3386	5
3387	5
3388	17
3389	1
3390	9
3391	4
3392	1
3393	31
3394	21
3395	9
3396	4
3397	1
3398	16
3399	22
3400	12
3401	1
3402	7
3403	1
3404	54
3405	1
3406	1
3407	6
3408	36
3409	4
3410	9
3411	4
3412	4
3413	3
3414	41
3415	1
3416	60
3417	15
3418	4
3419	34
3420	6
3421	4
3422	4
3423	23
3424	15
3425	30
3426	3
3427	14
3428	8
3430	35
3431	17
3432	19
3433	17
3434	2
3435	8
3436	4
3437	1
3439	18
3440	4
3441	13
3442	133
3443	25
3444	17
3445	2
3446	45
3447	23
3448	60
3449	34
3450	6
3451	92
3452	50
3453	32
3454	1
3455	15
3456	4
3457	2
3458	35
3460	1
3461	5
3462	32
3463	2
3464	7
3465	1
3467	5
3468	7
3469	1
3470	22
3471	5
3472	5
3473	23
3474	3
3475	11
3476	15
3477	4
3478	12
3479	2
3480	1
3481	1
3482	2
3483	13
3484	23
3485	18
3486	2
3487	1
3488	10
3489	13
3491	46
3492	26
3493	61
3494	31
3495	7
3496	14
3497	11
3498	1
3499	1
3500	23
3501	2
3502	9
3503	19
3504	22
3505	16
3506	11
3507	4
3508	5
3509	17
3510	2
3511	2
3512	8
3513	46
3514	6
3515	4
3516	36
3517	14
3518	47
3519	11
3520	3
3521	66
3522	6
3523	24
3524	6
3525	9
3526	12
3527	51
3528	3
3529	26
3530	2
3531	2
3532	5
3533	13
3534	9
3535	11
3536	8
3537	40
3538	14
3539	7
3540	6
3541	1
3542	4
3543	18
3544	5
3545	17
3546	2
3547	1
3548	6
3549	3
3550	3
3551	10
3552	10
3553	21
3554	14
3555	112
3556	3
3557	8
3558	3
3559	21
3560	18
3561	18
3562	5
3563	24
3564	3
3565	5
3566	52
3567	9
3568	8
3569	37
3570	4
3571	15
3572	2
3573	47
3574	6
3575	9
3576	16
3577	22
3578	20
3579	27
3580	4
3581	21
3582	5
3583	34
3584	34
3585	1
3586	1
3587	2
3589	18
3590	102
3591	2
3592	37
3593	6
3594	1
3595	15
3596	3
3597	99
3598	2
3599	1
3600	1
3601	29
3602	5
3603	28
3604	30
3605	5
3606	5
3607	28
3608	7
3609	21
3610	2
3611	4
3612	53
3613	12
3614	5
3615	1
3616	1
3617	40
3618	9
3619	35
3620	11
3621	1
3622	14
3623	8
3624	101
3625	17
3626	4
3627	8
3628	13
3629	2
3630	55
3631	2
3632	3
3633	1
3634	14
3635	8
3636	16
3637	50
3638	19
3639	19
3640	15
3641	43
3642	83
3643	18
3644	7
3645	67
3646	3
3647	26
3648	5
3649	6
3650	1
3651	1
3652	6
3653	15
3654	2
3655	6
3656	5
3657	4
3658	1
3659	7
3660	1
3661	9
3662	5
3663	1
3664	28
3665	26
3666	14
3667	23
3668	5
3669	1
3670	80
3671	1
3672	14
3673	47
3674	15
3675	17
3676	21
3677	2
3678	4
3679	19
3680	22
3681	125
3682	7
3683	6
3684	45
3685	25
3686	7
3687	35
3688	18
3689	3
3690	19
3691	11
3692	46
3693	4
3694	32
3695	8
3696	26
3697	4
3698	12
3699	104
3700	29
3701	16
3702	9
3703	9
3704	9
3705	4
3706	7
3707	1
3708	24
3709	31
3710	55
3711	42
3712	11
3713	2
3714	74
3715	11
3716	7
3717	14
3718	4
3719	15
3720	9
3721	5
3722	5
3723	21
3724	2
3725	16
3726	10
3727	15
3728	2
3729	37
3730	57
3731	1
3732	7
3733	4
3734	15
3735	50
3736	1
3737	4
3738	12
3739	2
3740	4
3741	76
3742	16
3743	22
3744	32
3745	30
3746	8
3747	28
3748	13
3749	7
3750	12
3751	19
3752	36
3753	2
3754	10
3755	45
3756	11
3757	21
3758	5
3759	24
3760	4
3761	16
3762	3
3763	74
3764	10
3765	78
3766	54
3767	7
3768	23
3769	99
3770	4
3771	6
3772	8
3773	5
3774	1
3775	7
3776	54
3777	9
3778	2
3779	1
3780	2
3781	23
3782	6
3783	9
3784	2
3785	30
3786	3
3787	26
3788	7
3789	1
3790	5
3791	1
3792	33
3793	13
3794	11
3795	1
3796	5
3797	22
3798	55
3799	5
3800	1
3801	6
3802	10
3803	2
3804	8
3805	11
3806	9
3807	3
3808	45
3809	3
3810	24
3811	8
3812	47
3813	1
3814	65
3815	11
3816	16
3817	69
3818	5
3819	2
3820	69
3821	131
3822	2
3823	10
3824	13
3825	11
3826	5
3827	15
3828	54
3829	22
3830	52
3831	20
3832	10
3833	67
3834	2
3835	6
3836	4
3837	3
3838	83
3839	25
3840	35
3841	2
3842	10
3843	3
3844	17
3845	1
3846	15
3847	5
3848	4
3849	2
3850	101
3851	4
3852	46
3853	9
3854	59
3855	12
3856	83
3857	5
3858	10
3860	35
3861	28
3862	2
3863	30
3864	15
3865	12
3866	5
3867	10
3868	4
3869	9
3870	34
3871	13
3872	51
3873	9
3874	9
3875	4
3876	5
3877	9
3879	10
3880	37
3881	8
3882	47
3883	55
3884	53
3885	2
3886	5
3887	6
3888	56
3889	9
3890	16
3891	6
3892	7
3893	5
3894	4
3896	6
3897	45
3898	18
3899	4
3900	28
3901	3
3902	58
3903	32
3904	2
3905	20
3906	9
3907	5
3908	1
3909	20
3910	24
3911	23
3912	4
3913	73
3914	9
3915	7
3916	3
3917	29
3918	15
3919	14
3920	40
3922	38
3923	17
3924	13
3925	16
3926	2
3927	19
3928	61
3929	1
3930	1
3931	53
3932	48
3933	7
3934	8
3935	3
3936	8
3937	13
3938	14
3939	3
3940	1
3941	7
3942	36
3943	9
3944	1
3945	6
3946	1
3947	4
3948	8
3949	6
3950	4
3951	13
3952	12
3953	9
3954	2
3955	2
3956	4
3957	5
3958	6
3959	3
3960	3
3961	4
3962	25
3963	3
3964	15
3965	87
3966	4
3967	12
3968	7
3969	7
3970	6
3971	16
3972	3
3973	5
3974	16
3975	1
3976	5
3977	2
3978	31
3980	10
3981	9
3982	2
3983	7
3984	22
3985	15
3986	5
3987	59
3989	5
3990	7
3991	3
3992	6
3993	3
3994	21
3995	18
3996	1
3997	8
3998	14
3999	2
4000	37
4001	4
4002	10
4003	2
4005	10
4006	1
4007	2
4008	1
4009	3
4010	1
4011	6
4012	2
4013	4
4014	7
4015	2
4016	26
4017	65
4018	108
4019	7
4020	48
4021	42
4022	17
4023	6
4024	71
4025	36
4026	12
4027	2
4028	10
4029	5
4030	2
4031	26
4032	17
4033	5
4034	100
4035	2
4036	1
4037	1
4038	1
4039	1
4040	3
4041	4
4042	4
4043	1
4044	2
4045	1
4046	1
4047	1
4048	1
4049	1
4050	2
4051	1
4052	1
4053	1
4054	1
4055	2
4056	2
4057	1
4058	2
4059	2
4060	3
4061	1
4062	1
4063	1
4064	2
4065	4
4066	6
4068	2
4069	1
4070	5
4071	2
4072	1
4073	3
4074	1
4075	2
4077	12
4078	9
4079	14
4080	5
4081	2
4082	11
4083	11
4084	6
4085	3
4086	2
4087	14
4088	2
4089	84
4090	47
4091	14
4092	24
4093	8
4094	4
4095	5
4097	3
4098	5
4099	49
4100	13
4101	14
4102	107
4103	5
4104	16
4105	6
4106	2
4107	11
4108	26
4109	2
4110	83
4111	1
4112	58
4113	3
4114	11
4115	5
4116	8
4117	9
4118	3
4119	16
4120	154
4121	3
4122	3
4123	2
4124	5
4125	15
4126	8
4127	190
4128	14
4129	14
4130	7
4131	3
4132	71
4133	3
4134	3
4135	3
4136	65
4137	3
4138	12
4139	20
4140	3
4141	2
4142	33
4143	7
4144	32
4145	65
4146	38
4147	5
4148	73
4149	24
4150	7
4151	11
4152	47
4153	4
4154	6
4155	10
4156	20
4157	2
4159	39
4160	61
4161	1
4162	15
4163	10
4164	7
4165	3
4166	15
4167	23
4168	4
4169	9
4170	1
4171	3
4172	5
4173	5
4174	16
4175	5
4176	35
4177	18
4178	46
4179	16
4180	11
4181	1
4182	7
4183	18
4184	15
4185	45
4186	6
4187	18
4188	20
4189	38
4190	14
4191	13
4192	5
4193	61
4194	19
4195	6
4196	3
4197	3
4198	6
4199	2
4200	11
4201	16
4202	12
4203	52
4204	17
4205	35
4206	93
4207	3
4208	9
4209	78
4210	6
4211	72
4212	105
4213	9
4214	13
4215	74
4217	4
4218	2
4219	10
4220	62
4221	6
4222	24
4223	2
4224	18
4225	2
4226	5
4227	9
4228	1
4229	9
4230	11
4231	8
4232	1
4233	19
4234	1
4235	4
4236	4
4238	102
4239	32
4240	1
4241	2
4242	5
4243	14
4244	3
4245	1
4246	13
4247	35
4248	1
4249	13
4250	16
4251	9
4252	8
4253	27
4254	9
4255	14
4256	5
4257	7
4258	11
4259	13
4260	28
4261	1
4262	4
4263	2
4264	15
4265	14
4266	1
4267	2
4268	36
4269	17
4270	1
4271	29
4272	2
4273	20
4274	2
4275	50
4276	10
4277	18
4278	6
4279	5
4280	10
4281	4
4283	96
4284	6
4285	19
4286	29
4287	35
4288	16
4289	135
4290	2
4291	3
4292	1
4293	10
4294	5
4295	62
4296	16
4297	2
4299	14
4300	4
4301	1
4302	13
4303	9
4304	24
4305	3
4306	10
4307	8
4308	1
4309	2
4310	39
4311	2
4312	46
4313	80
4314	3
4315	3
4316	1
4317	46
4318	2
4319	5
4321	14
4322	30
4323	5
4324	4
4325	3
4326	9
4327	7
4328	22
4329	3
4330	6
4331	3
4332	6
4333	69
4334	3
4335	13
4336	3
4337	7
4338	60
4339	5
4340	5
4341	3
4342	3
4343	4
4344	1
4345	2
4346	1
4347	45
4348	4
4349	20
4350	9
4351	10
4352	2
4353	19
4354	3
4355	13
4356	3
4357	5
4358	4
4359	2
4360	27
4361	3
4362	1
4363	3
4364	13
4365	3
4366	5
4367	1
4368	1
4369	4
4370	9
4371	4
4372	10
4373	3
4374	2
4376	3
4377	8
4378	2
4379	9
4380	3
4381	15
4382	10
4383	3
4384	3
4386	4
4387	11
4388	2
4389	14
4390	3
4391	11
4392	4
4393	3
4394	21
4395	3
4396	21
4397	3
4398	11
4399	3
4400	27
4401	3
4402	1
4403	1
4404	9
4405	3
4406	21
4407	2
4408	16
4409	2
4410	18
4411	3
4412	14
4413	3
4414	26
4415	3
4416	2
4417	8
4418	3
4419	5
4420	3
4421	17
4422	4
4423	9
4424	2
4425	2
4426	3
4427	3
4428	9
4429	3
4430	24
4431	5
4432	3
4433	11
4434	2
4435	7
4436	14
4437	3
4438	14
4439	2
4440	36
4441	3
4442	5
4443	3
4444	3
4445	9
4446	9
4447	3
4448	9
4449	3
4450	13
4451	4
4452	7
4453	3
4454	12
4455	3
4456	3
4457	2
4458	7
4459	3
4460	1
4461	2
4462	2
4463	4
4464	3
4465	3
4466	19
4467	3
4469	3
4470	14
4471	3
4472	39
4473	3
4474	2
4475	2
4476	10
4477	3
4478	10
4479	1
4480	2
4481	1
4482	3
4483	3
4484	2
4485	2
4486	3
4487	3
4488	4
4489	5
4490	2
4491	9
4492	3
4493	8
4494	3
4495	17
4496	3
4497	6
4498	5
4499	2
4500	6
4501	7
4502	8
4503	1
4504	2
4505	1
4506	34
4507	20
4508	3
4509	10
4510	8
4511	17
4512	4
4513	4
4514	2
4515	3
4516	5
4517	5
4518	1
4519	25
4520	1
4521	3
4522	8
4523	3
4524	5
4525	54
4526	9
4527	4
4528	5
4529	203
4530	7
4531	17
4532	2
4533	4
4534	1
4535	31
4536	2
4537	1
4538	2
4540	2
4541	3
4542	4
4543	17
4544	2
4545	3
4546	2
4547	20
4548	2
4549	3
4550	2
4551	11
4552	12
4553	5
4554	2
4555	2
4556	2
4557	5
4558	13
4559	7
4560	2
4561	4
4562	2
4563	18
4564	2
4565	3
4566	2
4567	19
4568	2
4569	2
4570	2
4571	9
4572	9
4573	5
4574	2
4575	3
4576	1
4577	4
4578	2
4579	8
4580	19
4581	3
4582	2
4583	2
4585	17
4586	2
4587	6
4588	9
4589	1
4590	2
4591	1
4592	2
4593	10
4594	2
4595	4
4596	1
4597	19
4598	2
4599	3
4600	2
4601	1
4602	3
4603	16
4604	2
4605	7
4606	2
4607	10
4608	3
4609	2
4610	2
4611	2
4612	19
4613	3
4614	10
4615	2
4616	12
4618	3
4620	10
4621	2
4622	11
4623	2
4624	9
4625	2
4626	13
4627	2
4628	9
4629	2
4630	10
4631	2
4632	5
4633	2
4635	22
4636	2
4637	6
4638	2
4639	3
4640	7
4641	2
4643	4
4644	4
4645	2
4646	15
4647	2
4648	7
4649	2
4650	6
4651	1
4652	3
4653	5
4654	2
4655	6
4656	9
4657	1
4658	1
4659	2
4660	7
4662	4
4665	3
4666	2
4667	6
4668	2
4669	11
4670	2
4671	6
4672	2
4673	12
4674	2
4675	4
4676	1
4677	3
4678	2
4679	9
4681	2
4682	1
4683	3
4684	5
4685	2
4686	5
4687	2
4688	1
4689	2
4690	1
4691	4
4692	2
4693	10
4694	3
4696	3
4697	2
4698	3
4699	1
4700	2
4701	9
4702	2
4703	11
4704	3
4705	11
4708	3
4709	5
4710	2
4711	12
4712	2
4713	2
4714	1
4715	4
4717	2
4718	10
4719	2
4720	13
4721	1
4722	2
4723	1
4724	13
4725	2
4726	6
4727	1
4728	12
4729	3
4730	18
4731	3
4732	7
4733	2
4734	11
4735	6
4736	5
4738	3
4739	7
4740	6
4741	2
4742	3
4743	4
4744	4
4745	2
4746	5
4747	2
4748	10
4749	2
4750	1
4751	4
4752	2
4753	2
4754	11
4755	2
4756	3
4757	1
4758	15
4760	2
4761	5
4762	1
4763	1
4764	2
4765	9
4766	2
4767	6
4768	2
4769	12
4770	2
4771	2
4772	6
4773	2
4774	3
4775	4
4777	3
4778	4
4779	2
4780	1
4781	8
4782	2
4783	4
4784	5
4785	1
4787	11
4788	3
4789	6
4790	2
4791	10
4792	2
4793	4
4794	1
4795	2
4796	2
4797	2
4798	8
4799	2
4800	4
4801	2
4802	8
4803	3
4804	6
4805	2
4806	4
4807	1
4808	3
4809	2
4810	7
4811	2
4812	15
4813	1
4814	1
4815	6
4816	2
4817	10
4818	3
4819	6
4820	2
4821	12
4822	1
4823	3
4824	6
4826	2
4828	1
4829	2
4830	8
4831	3
4832	3
4833	1
4834	6
4835	3
4836	3
4837	1
4838	2
4840	6
4841	2
4842	5
4843	2
4844	2
4845	4
4846	7
4848	1
4849	1
4850	7
4852	2
4853	7
4854	5
4855	3
4856	7
4857	2
4858	4
4859	14
4860	3
4861	4
4862	3
4863	3
4864	8
4865	2
4866	2
4867	2
4868	6
4869	2
4870	38
4871	8
4873	13
4875	7
4876	41
4877	2
4878	1
4879	8
4880	17
4881	2
4882	5
4883	6
4884	1
4885	1
4886	17
4887	2
4888	6
4889	12
4890	30
4891	16
4892	3
4893	5
4894	4
4895	4
4897	1
4898	1
4899	1
4900	2
4901	5
4903	13
4905	14
4906	2
4907	49
4908	3
4909	1
4910	4
4912	2
4913	11
4914	2
4915	5
4916	10
4917	48
4918	46
4919	72
4920	4
4921	36
4922	8
4923	37
4924	20
4925	2
4926	17
4927	65
4928	1
4929	2
4930	11
4931	62
4932	20
4933	22
4934	7
4935	3
4936	37
4937	48
4938	6
4939	18
4940	9
4941	21
4942	4
4943	11
4944	5
4945	4
4946	19
4947	51
4948	26
4949	51
4950	4
4951	37
4952	2
4953	8
4954	7
4955	4
4956	35
4957	49
4958	40
4959	10
