id	interarrival	mongrel	database	transfer	total
3690	7.0	0	0.00000	0.00063	0.00063
3691	27.0	0.33966	0.85445	0.10831	1.30242
3692	4.0	0.11264	0.55972	0.16959	0.84195
3693	11.0	0	0.00000	0.00062	0.00062
3694	104.0	0	0.00000	0.00095	0.00095
3695	29.0	0.07788	0.55922	0.04295	0.68005
3696	16.0	0.17548	0.57635	0.06388	0.81571
3697	9.0	0.24159	0.56634	0.07337	0.88130
3698	9.0	0	0.00000	0.00071	0.00071
3699	9.0	0	0.00000	0.00144	0.00144
3700	5.0	0.11193	0.56436	0.0621200000000001	0.73841
3701	6.0	0	0.00000	0.00071	0.00071
3702	4.0	0.50614	0.94070	1.80964	3.25648
3703	21.0	0.03321	0.55990	0.0255400000000001	0.61865
3704	31.0	0	0.00000	0.00063	0.00063
3705	58.0	0.85801	0.77384	0.93918	2.57103
3706	40.0	0.58095	0.57278	0.10463	1.25836
3707	10.0	0	0.00000	0.00062	0.00062
3708	3.0	0.05970	0.55706	0.04023	0.65699
3709	75.0	0.74483	0.73608	0.57606	2.05697
3710	11.0	0.73958	0.73989	0.57684	2.05631
3711	7.0	0.69419	0.76917	0.56121	2.02457
3712	14.0	0.79415	0.73231	0.45692	1.98338
3713	3.0	0.06255	0.54354	0.0274	0.63349
3714	16.0	0.71561	0.83444	0.57654	2.12659
3715	8.0	0.28079	0.57724	0.10373	0.96176
3716	4.0	0	0.00000	0.00066	0.00066
3717	7.0	0.74460	0.73139	0.44764	1.92363
3718	20.0	0.10066	0.56741	0.03693	0.70500
3719	3.0	0.69528	0.79512	0.46241	1.95281
3720	14.0	0	0.00000	0.00062	0.00062
3721	12.0	0.80851	0.73702	0.44377	1.98930
3722	14.0	0.04353	0.55216	0.0176400000000001	0.61333
3723	2.0	0.04129	0.54310	0.1169	0.70129
3724	36.0	0.04214	0.57634	0.0351100000000001	0.65359
3725	57.0	0.05472	0.54484	0.00753000000000004	0.60709
3726	2.0	0.24208	0.53491	0.00811000000000006	0.78510
3727	7.0	0.30575	0.57702	0.19442	1.07719
3728	4.0	0.35505	0.63552	0.20061	1.19118
3729	14.0	0.05348	0.64025	0.0364100000000001	0.73014
3730	50.0	0.03702	0.55264	0.19185	0.78151
3731	2.0	0.03578	0.56997	0.01962	0.62537
3732	3.0	0.06422	0.60655	0.0469499999999999	0.71772
3733	12.0	0.03866	0.53206	0.01985	0.59057
3734	3.0	0.03557	0.56953	0.01914	0.62424
3735	5.0	0.27706	0.78729	1.11898	2.18333
3736	75.0	0.11328	0.54367	0.0584	0.71535
3737	16.0	0.18238	0.64286	0.02618	0.85142
3738	22.0	0.22154	0.55149	0.06641	0.83944
3739	32.0	0.36730	0.57955	0.00985999999999998	0.95671
3740	30.0	0.33405	0.59230	0.00975999999999999	0.93611
3741	8.0	0.27047	0.57862	0.11223	0.96132
3742	28.0	0.22101	0.56616	0.05933	0.84650
3743	13.0	0.23164	0.55710	0.0602899999999998	0.84903
3744	7.0	0.05326	0.56802	0.07813	0.69941
3745	12.0	0.24655	0.56146	0.0974400000000001	0.90545
3746	19.0	0.44251	0.75408	0.0520200000000001	1.24861
3747	36.0	0.05360	0.53029	0.00698999999999994	0.59088
3748	2.0	0.15958	0.54994	0.00735000000000008	0.71687
3749	9.0	0	0.00000	0.00063	0.00063
3750	45.0	0	0.00000	0.00065	0.00065
3751	12.0	0.06289	0.57350	0.0258699999999999	0.66226
3752	21.0	0.36405	0.60770	0.34919	1.32094
3753	5.0	0.37302	0.64182	0.26465	1.27949
3754	23.0	0.05963	0.53410	0.02161	0.61534
3755	4.0	0	0.00000	0.00062	0.00062
3756	17.0	0.05367	0.53415	0.00719999999999998	0.59502
3757	3.0	0.20143	0.54570	0.00766	0.75479
3758	74.0	0.30082	0.66451	0.27003	1.23536
3759	11.0	0.28594	0.68476	0.26579	1.23649
3760	77.0	0.12666	0.55649	0.0714	0.75455
3761	54.0	0.21240	0.58627	0.0348000000000001	0.83347
3762	7.0	0.06711	0.61857	0.0369700000000001	0.72265
3763	23.0	0.15083	0.68618	0.03328	0.87029
3764	101.0	0.61797	0.71060	0.78264	2.11121
3765	1.0	0	0.00000	0.00064	0.00064
3766	7.0	0.05503	0.54458	0.03273	0.63234
3767	8.0	0.12353	0.57760	0.0734399999999999	0.77457
3768	5.0	0.06423	0.56420	0.03916	0.66759
3769	1.0	0.05573	0.55250	0.03321	0.64144
3770	7.0	0.17212	0.58678	0.03927	0.79817
3771	55.0	0.53560	0.68451	0.30436	1.52447
3772	9.0	0.73879	0.22662	1.06241	2.02782
3773	0.0	0.07128	0.57004	0.04248	0.68380
3774	2.0	0.07543	0.60174	0.04238	0.71955
3775	3.0	0.88945	0.23674	0.94642	2.07261
3776	22.0	0.05172	0.56013	0.0344	0.64625
3777	5.0	0.05657	0.54204	0.14229	0.74090
3778	10.0	0.29364	0.56292	0.04664	0.90320
3779	2.0	0.06976	0.57495	0.20467	0.84938
3780	30.0	0.20304	0.59273	0.04081	0.83658
3781	2.0	0.06181	0.53857	0.03672	0.63710
3782	27.0	0.10855	0.59162	0.0609299999999999	0.76110
3783	7.0	0.10739	0.55901	0.05913	0.72553
3784	1.0	0.18230	0.54987	0.03304	0.76521
3785	5.0	0.18363	0.02249	0.03433	0.24045
3786	0.0	0	0.00000	0.00065	0.00065
3787	34.0	0.06111	0.56109	0.03656	0.65876
3788	12.0	0.06318	0.55614	0.03655	0.65587
3789	11.0	0.05006	0.61158	0.03249	0.69413
3790	1.0	0	0.00000	0.00063	0.00063
3791	5.0	0	0.00047	0.00015	0.00062
3792	23.0	0.23197	0.54281	0.05184	0.82662
3793	55.0	0.08030	0.54466	0.04604	0.67100
3794	4.0	0.04267	0.01614	0.0304	0.08921
3795	1.0	0	0.00000	0.00062	0.00062
3796	7.0	0.34090	0.58480	0.10674	1.03244
3797	10.0	0.28537	0.61715	0.10807	1.01059
3798	2.0	0.64282	0.72421	0.41128	1.77831
3799	7.0	0	0.00000	0.00062	0.00062
3800	12.0	0.06303	0.56422	0.0387899999999999	0.66604
3801	9.0	0.06117	0.59583	0.13253	0.78953
3802	3.0	0.09574	0.59088	0.02555	0.71217
3803	45.0	0.18228	0.58739	0.10553	0.87520
3804	3.0	0.35319	0.58427	0.10628	1.04374
3805	23.0	0.06636	0.53741	0.03954	0.64331
3806	9.0	0.06470	0.60270	0.03649	0.70389
3807	47.0	0	0.00000	0.00065	0.00065
3808	0.0	0.14447	0.57480	0.09843	0.81770
3809	66.0	0.04948	0.55507	0.0241600000000001	0.62871
3810	10.0	0	0.00000	0.00063	0.00063
3811	16.0	0	0.00000	0.00063	0.00063
3812	70.0	0.18900	0.56343	0.0388499999999999	0.79128
3813	5.0	0.19474	0.55516	0.11081	0.86071
3814	2.0	0.31210	0.57766	0.11686	1.00662
3815	68.0	0	0.00000	0.00063	0.00063
3816	132.0	0.04756	0.58772	0.0313699999999999	0.66665
3817	2.0	0.30237	0.57086	0.11264	0.98587
3818	10.0	0.29436	0.58344	0.10897	0.98677
3819	12.0	0.06441	0.58086	0.04028	0.68555
3820	12.0	0.17341	0.56110	0.0413899999999999	0.77590
3821	6.0	0.45132	0.72386	0.58568	1.76086
3822	16.0	1.08468	0.88741	1.62243	3.59452
3823	52.0	0.03279	0.52917	0.02274	0.58470
3824	23.0	0.56633	0.71132	0.48044	1.75809
3825	50.0	0.18328	0.56666	0.03699	0.78693
3826	20.0	0	0.00000	0.00063	0.00063
3827	11.0	0.04909	0.53690	0.02547	0.61146
3828	66.0	0.10478	0.56352	0.06377	0.73207
3829	3.0	0.19007	0.55066	0.03128	0.77201
3830	5.0	0	0.00000	0.00063	0.00063
3831	5.0	0.06323	0.56262	0.03891	0.66476
3832	2.0	0.06241	0.54888	0.03986	0.65115
3833	84.0	0.28985	0.56405	0.10674	0.96064
3834	25.0	0.34401	0.58358	0.10849	1.03608
3835	35.0	0.07077	0.67544	0.04414	0.79035
3836	2.0	0.07179	0.83593	0.04493	0.95265
3837	10.0	0.24053	0.57141	0.07338	0.88532
3838	2.0	0	0.00000	0.00078	0.00078
3839	17.0	0	0.00000	0.00066	0.00066
3840	2.0	0.32206	0.60002	0.11447	1.03655
3841	15.0	0.34593	0.69732	0.11398	1.15723
3842	5.0	0.36928	0.56412	0.10896	1.04236
3843	4.0	0.09329	0.55762	0.21557	0.86648
3844	1.0	0	0.00000	0.00063	0.00063
3845	102.0	0.29923	0.59198	0.11459	1.00580
3846	3.0	0	0.00000	0.00066	0.00066
3847	47.0	0.18606	0.62600	0.0326	0.84466
3848	9.0	0.17942	0.56524	0.03127	0.77593
3849	59.0	0.31503	0.56613	0.0906499999999999	0.97181
3850	11.0	0	0.00000	0.00074	0.00074
3851	84.0	0.05516	0.53549	0.03449	0.62514
3852	5.0	0.05520	0.60580	0.0337	0.69470
3853	10.0	0.29812	0.75049	0.11685	1.16546
3854	0.0	0.06699	0.72416	0.02776	0.81891
3855	35.0	0.30365	0.56859	0.10812	0.98036
3856	28.0	0.06173	0.53872	0.03695	0.63740
3857	2.0	0.06019	0.55408	0.15273	0.76700
3858	31.0	0.34302	0.87089	0.0101199999999999	1.22403
3859	14.0	0.10694	0.55219	0.04438	0.70351
3860	11.0	0.21957	0.55480	0.02793	0.80230
3861	6.0	0.32508	0.55967	0.00973999999999997	0.89449
3862	10.0	0.16271	0.56072	0.11138	0.83481
3863	3.0	0	0.00000	0.00081	0.00081
3864	10.0	0.35455	0.55415	0.00989000000000007	0.91859
3865	34.0	0.10749	0.56699	0.05886	0.73334
3866	12.0	0	0.00000	0.00067	0.00067
3867	51.0	0	0.00000	0.00064	0.00064
3868	11.0	0.33725	0.88558	0.47261	1.69544
3869	8.0	0.59066	0.69460	0.0474800000000001	1.33274
3870	3.0	0	0.00000	0.00067	0.00067
3871	7.0	0.36003	0.58193	0.25621	1.19817
3872	7.0	0	0.00000	0.00063	0.00063
3873	3.0	0.61049	0.79910	1.69074	3.10033
3874	7.0	0	0.00000	0.00064	0.00064
3875	37.0	0.05891	0.56522	0.02558	0.64971
3876	8.0	0.16598	0.55020	0.02166	0.73784
3877	47.0	0.03873	0.52964	0.03452	0.60289
3878	55.0	0.06644	0.53806	0.0317700000000001	0.63627
3879	54.0	0.25078	0.53581	0.06242	0.84901
3880	2.0	0.11020	0.59023	0.04888	0.74931
3881	5.0	0.23142	0.62804	0.11089	0.97035
3882	5.0	0	0.00000	0.00063	0.00063
3883	57.0	0.53574	0.71348	0.48028	1.72950
3884	8.0	0	0.00000	0.00063	0.00063
3885	19.0	1.03486	0.80522	1.64934	3.48942
3886	4.0	0.22757	0.53159	0.00690999999999997	0.76607
3887	9.0	1.03832	0.80545	1.5986	3.44237
3888	3.0	0.06223	0.53902	0.0244099999999999	0.62566
3889	3.0	0.06694	0.74387	0.04157	0.85238
3890	1.0	0.05579	0.71291	0.13467	0.90337
3891	6.0	0.06485	0.52612	0.04153	0.63250
3892	45.0	0.22628	0.59550	0.0371199999999999	0.85890
3893	19.0	0.39753	0.60235	0.26169	1.26157
3894	4.0	0.37478	0.62165	0.35677	1.35320
3895	27.0	0.34693	0.57652	0.32253	1.24598
3896	2.0	0	0.00000	0.00064	0.00064
3897	59.0	0.33425	0.63139	0.0669400000000001	1.03258
3898	32.0	0.38314	0.59090	0.25046	1.22450
3899	2.0	0.05282	0.55815	0.0362399999999999	0.64721
3900	22.0	0.36401	0.76521	1.75582	2.88504
3901	6.0	0.10379	0.55323	0.05923	0.71625
3902	6.0	0	0.00000	0.00062	0.00062
3903	0.0	0.12988	0.57091	0.06477	0.76556
3904	21.0	0.10948	0.56969	0.0654699999999999	0.74464
3905	23.0	0.18126	0.54333	0.00696000000000008	0.73155
3906	24.0	0.06401	0.54757	0.0243	0.63588
3907	4.0	0.17233	0.60624	0.0253800000000001	0.80395
3908	72.0	0	0.00000	0.00064	0.00064
3909	9.0	0.05719	0.53711	0.00784000000000007	0.60214
3910	8.0	0.16039	0.55357	0.11004	0.82400
3911	2.0	0.14986	0.58341	0.09838	0.83165
3912	31.0	0.89148	0.72654	0.39549	2.01351
3913	13.0	0	0.00000	0.00062	0.00062
3914	15.0	0.20495	0.72397	0.23714	1.16606
3915	39.0	0	0.00000	0.00062	0.00062
3916	1.0	0.04465	0.73312	0.02603	0.80380
3917	37.0	0	0.00000	0.00064	0.00064
3918	18.0	0.18305	0.56794	0.03936	0.79035
3919	15.0	0.58907	0.76462	1.71871	3.07240
3920	15.0	0.10953	0.56872	0.17438	0.85263
3921	1.0	0.59757	0.80519	1.60565	3.00841
3922	79.0	0.08158	0.56291	0.04142	0.68591
3923	1.0	0.07816	0.55119	0.0284800000000001	0.65783
3924	2.0	0.07363	0.57023	0.13671	0.78057
3925	52.0	0.05638	0.54044	0.02504	0.62186
3926	49.0	0.20532	0.54011	0.0707000000000001	0.81613
3927	6.0	0.07161	0.53699	0.0315800000000001	0.64018
3928	8.0	0	0.00000	0.00064	0.00064
3929	4.0	0.05928	0.53319	0.0293	0.62177
3930	7.0	0	0.00000	0.00067	0.00067
3931	17.0	0.86311	0.79056	1.70228	3.35595
3932	11.0	0.19520	0.56973	0.04641	0.81134
3933	3.0	0.18554	0.57668	0.02394	0.78616
3934	1.0	0.22934	0.56983	0.0455000000000001	0.84467
3935	6.0	0	0.00000	0.00068	0.00068
3936	37.0	0.22612	0.57117	0.0681	0.86539
3937	8.0	0	0.00000	0.00063	0.00063
3938	1.0	0	0.00000	0.00065	0.00065
3939	8.0	0.24383	0.59818	0.24087	1.08288
3940	1.0	1.05246	0.29003	1.69235	3.03484
3941	5.0	1.06745	0.30223	1.67893	3.04861
3942	8.0	1.26340	0.29214	1.56956	3.12510
3943	6.0	1.03188	0.29108	1.61099	2.93395
3944	2.0	0.21979	0.57098	0.07368	0.86445
3945	12.0	0	0.00000	0.00066	0.00066
3946	13.0	0.15034	0.58352	0.09971	0.83357
3947	8.0	0.07052	0.55052	0.0824499999999999	0.70349
3948	3.0	0.58193	0.59967	0.10563	1.28723
3949	4.0	1.05707	0.35555	1.62648	3.03910
3950	1.0	0	0.00000	0.00066	0.00066
3951	5.0	0	0.00000	0.00065	0.00065
3952	7.0	0.22393	0.64949	0.06823	0.94165
3953	2.0	0	0.00000	0.00067	0.00067
3954	3.0	0	0.00000	0.00066	0.00066
3955	4.0	0	0.00286	-0.00222	0.00064
3956	26.0	0.07937	0.55327	0.03533	0.66797
3957	5.0	0.48285	0.77250	1.66923	2.92458
3958	12.0	0	0.00000	0.00064	0.00064
3959	88.0	0.05315	0.89220	0.0335	0.97885
3960	3.0	0	0.00000	0.00069	0.00069
3961	12.0	0.06394	0.56335	0.04083	0.66812
3962	7.0	0.17221	0.54675	0.0411300000000001	0.76009
3963	8.0	0.21597	0.56219	0.02568	0.80384
3964	5.0	0	0.00000	0.00063	0.00063
3965	17.0	0.32888	0.62264	0.10879	1.06031
3966	2.0	0	0.00000	0.00062	0.00062
3967	5.0	0	0.00000	0.00063	0.00063
3968	16.0	0.07476	0.56463	0.0449900000000001	0.68438
3969	2.0	0.06797	0.60623	0.04372	0.71792
3970	5.0	0.19071	0.57848	0.11635	0.88554
3971	2.0	0.31625	0.57661	0.11138	1.00424
3972	32.0	0.54939	1.42379	0.0133000000000001	1.98648
3973	0.0	0.25703	1.41192	0.0581599999999998	1.72711
3974	9.0	0.25942	0.57801	0.11048	0.94791
3975	9.0	0.15007	0.56648	0.0563899999999999	0.77294
3976	2.0	0.20734	0.59408	0.10849	0.90991
3977	6.0	0	0.00000	0.00071	0.00071
3978	22.0	0	0.00000	0.00072	0.00072
3979	16.0	0.26814	0.57479	0.09976	0.94269
3980	5.0	0.26772	0.65675	0.10088	1.02535
3981	59.0	0.28545	0.59559	0.06235	0.94339
3982	0.0	0.15126	0.58397	0.0992000000000001	0.83443
3983	4.0	0	0.00000	0.0013	0.00130
3984	9.0	0.45160	0.58810	0.11783	1.15753
3985	1.0	0	0.00000	0.00067	0.00067
3986	8.0	0.33619	0.82925	0.11853	1.28397
3987	1.0	0	0.00000	0.00062	0.00062
3988	22.0	0.15687	0.58003	0.10197	0.83887
3989	17.0	0	0.00000	0.00062	0.00062
3990	2.0	0.31474	0.57792	0.118	1.01066
3991	7.0	0	0.00000	0.00104	0.00104
3992	15.0	0.36279	0.58508	0.11221	1.06008
3993	1.0	0	0.00000	0.00069	0.00069
3994	38.0	0.07420	0.80111	0.02772	0.90303
3995	3.0	0	0.00000	0.00066	0.00066
3996	11.0	0.16113	0.59923	0.11004	0.87040
3997	2.0	0.20049	0.81808	0.11253	1.13110
3998	1.0	0.23402	0.76838	0.0790299999999999	1.08143
3999	8.0	0	0.00000	0.00071	0.00071
4000	3.0	0.44137	0.77603	0.35428	1.57168
4001	0.0	0.09647	0.55191	0.03818	0.68656
4002	1.0	0.05565	0.54707	0.0349400000000001	0.63766
4003	4.0	0	0.00000	0.00065	0.00065
4004	2.0	0.59846	0.76062	1.72192	3.08100
4005	7.0	0.07532	0.57289	0.0293100000000001	0.67752
4006	0.0	0.59071	0.76188	1.75037	3.10296
4007	3.0	0	0.00000	0.00084	0.00084
4008	8.0	0.29596	0.55093	0.11159	0.95848
4009	2.0	0.17887	0.65834	0.11491	0.95212
4010	26.0	0.32208	0.54807	0.00980999999999999	0.87996
4011	65.0	0.09480	0.55788	0.03775	0.69043
4012	108.0	0.04804	0.55477	0.0257900000000001	0.62860
4013	6.0	0	0.00000	0.00064	0.00064
4014	49.0	0.05323	0.56588	0.05053	0.66964
4015	42.0	0.19021	0.53483	0.04743	0.77247
4016	17.0	0.31682	0.58552	0.11873	1.02107
4017	5.0	0	0.00000	0.00064	0.00064
4018	72.0	0.22638	0.56447	0.0680999999999999	0.85895
4019	37.0	0.56471	0.73721	0.47402	1.77594
4020	11.0	0.28873	0.57578	0.11028	0.97479
4021	1.0	0	0.00000	0.00062	0.00062
4022	12.0	0.43743	0.71261	0.57821	1.72825
4023	4.0	0.34298	0.57140	0.11818	1.03256
4024	1.0	0	0.00000	0.00064	0.00064
4025	27.0	0.15138	0.55708	0.03206	0.74052
4026	17.0	0.36993	0.55502	0.11231	1.03726
4027	4.0	0	0.00000	0.00065	0.00065
4028	101.0	0.28680	0.56707	0.1086	0.96247
4029	2.0	0.10987	0.57691	0.06819	0.75497
4030	1.0	0.07886	0.57151	0.0372	0.68757
4031	1.0	0.20963	0.60395	0.0244500000000001	0.83803
4032	1.0	0.19174	0.60957	0.02558	0.82689
4033	1.0	0.04249	0.53524	0.0177999999999999	0.59553
4034	4.0	0.19785	0.84255	0.0464500000000001	1.08685
4035	2.0	0.05354	0.54900	0.0340999999999999	0.63664
4036	5.0	0.03541	0.68754	0.0184	0.74135
4037	0.0	0	0.00000	0.00063	0.00063
4038	3.0	0.20780	0.54504	0.0470700000000001	0.79991
4039	1.0	0.05879	0.57473	0.02852	0.66204
4040	1.0	0.06373	0.56406	0.0233500000000001	0.65114
4041	1.0	0.10825	0.57965	0.0573800000000001	0.74528
4042	1.0	0.04704	0.55873	0.0183700000000001	0.62414
4043	1.0	0.04519	0.57754	0.01762	0.64035
4044	1.0	0.09727	0.55736	0.0488500000000001	0.70348
4045	2.0	0.15748	0.69617	0.0183800000000001	0.87203
4046	1.0	0.19406	0.56389	0.02996	0.78791
4047	1.0	0.14271	0.60373	0.08363	0.83007
4048	1.0	0.09091	0.60459	0.03647	0.73197
4049	2.0	0.23571	0.54427	0.02905	0.80903
4050	2.0	0.14571	0.55123	0.01657	0.71351
4051	1.0	0.03176	0.55747	0.01766	0.60689
4052	2.0	0.04941	0.55061	0.01907	0.61909
4053	2.0	0.03327	0.58398	0.0154699999999999	0.63272
4054	2.0	0.08336	0.54955	0.02824	0.66115
4055	1.0	0.09424	0.55647	0.0443399999999999	0.69505
4056	2.0	0.17887	0.60062	0.04605	0.82554
4057	0.0	0.08672	0.53894	0.04872	0.67438
4058	3.0	0.21632	0.58542	0.05758	0.85932
4059	4.0	0.16526	0.58669	0.24474	0.99669
4060	5.0	0.05796	0.54811	0.0188199999999999	0.62489
4061	1.0	0.05373	0.54541	0.0213099999999999	0.62045
4062	2.0	0.26459	0.83708	0.10054	1.20221
4063	1.0	0.04823	0.55137	0.01651	0.61611
4064	5.0	0.29363	0.67536	0.19737	1.16636
4065	2.0	0.06511	0.56228	0.01876	0.64615
4066	1.0	0.08313	0.57600	0.02499	0.68412
4067	2.0	0.04569	0.55348	0.01923	0.61840
4068	2.0	0.32663	1.09929	0.11889	1.54481
4069	1.0	0	0.00000	0.00069	0.00069
4070	1.0	0.28204	0.57982	0.05674	0.91860
4071	12.0	0.34699	0.62995	0.0898100000000001	1.06675
4072	9.0	0.24655	0.57598	0.0551399999999999	0.87767
4073	14.0	0.30552	0.57463	0.11592	0.99607
4074	4.0	0	0.00000	0.00064	0.00064
4075	3.0	0.04660	0.64735	0.01741	0.71136
4076	11.0	0.03101	0.56891	0.01581	0.61573
4077	10.0	0.25196	0.54375	0.0996900000000001	0.89540
4078	7.0	0.33018	0.56005	0.2177	1.10793
4079	2.0	0	0.00000	0.00065	0.00065
4080	3.0	0.20864	0.63960	0.0700700000000001	0.91831
4081	14.0	0.33079	0.58908	0.11924	1.03911
4082	1.0	0	0.00000	0.00077	0.00077
4083	84.0	0	0.00000	0.00065	0.00065
4084	47.0	0.19180	0.52711	0.0242500000000001	0.74316
4085	14.0	0	0.00000	0.00063	0.00063
4086	25.0	0.06918	0.55746	0.02649	0.65313
4087	7.0	0	0.00000	0.00062	0.00062
4088	5.0	0.26945	0.55750	0.0864299999999999	0.91338
4089	4.0	0	0.00000	0.00064	0.00064
4090	1.0	0.04161	0.61959	0.02612	0.68732
4091	3.0	0.04070	0.71485	0.0311300000000001	0.78668
4092	4.0	0	0.00000	0.00066	0.00066
4093	50.0	0.20675	0.56134	0.028	0.79609
4094	13.0	0.30347	0.57958	0.11023	0.99328
4095	13.0	0	0.00000	0.00062	0.00062
4096	108.0	0.15940	0.57211	0.09078	0.82229
4097	4.0	0	0.00000	0.0007	0.00070
4098	17.0	0.04527	0.54416	0.02729	0.61672
4099	6.0	0.31362	0.58026	0.05964	0.95352
4100	2.0	0.25206	0.54932	0.0542499999999999	0.85563
4101	10.0	0.14797	0.57427	0.05469	0.77693
4102	27.0	0.31259	0.56288	0.00788999999999995	0.88336
4103	2.0	0.20622	0.58258	0.00816000000000006	0.79696
4104	83.0	0.04521	0.56818	0.12673	0.74012
4105	1.0	0.05645	0.53562	0.03622	0.62829
4106	58.0	0.05247	0.55262	0.03437	0.63946
4107	3.0	0.05599	0.54460	0.036	0.63659
4108	11.0	0.03872	0.57829	0.0299600000000001	0.64697
4109	4.0	0	0.00000	0.00062	0.00062
4110	9.0	0.32938	0.57294	0.00929000000000002	0.91161
4111	9.0	0.29828	0.55274	0.11117	0.96219
4112	3.0	0.30169	0.57829	0.11157	0.99155
4113	16.0	0.19552	0.61040	0.11084	0.91676
4114	156.0	0.50650	0.77677	1.57111	2.85438
4115	1.0	0.28341	0.58837	0.18207	1.05385
4116	3.0	0.28919	0.60434	0.18634	1.07987
4117	2.0	0.29970	0.58585	0.10969	0.99524
4118	5.0	0.28910	0.59535	0.18442	1.06887
4119	14.0	0	0.00000	0.00063	0.00063
4120	8.0	0	0.00000	0.00064	0.00064
4121	191.0	0.66895	0.58240	0.0630999999999998	1.31445
4122	13.0	0	0.00000	0.00062	0.00062
4123	15.0	0.25917	0.54840	0.05687	0.86444
4124	7.0	0.41908	0.56683	0.00996000000000008	0.99587
4125	2.0	0	0.00000	0.00066	0.00066
4126	71.0	0.06407	0.54821	0.0398900000000001	0.65217
4127	4.0	0.06276	0.54094	0.04037	0.64407
4128	3.0	0.22747	0.57507	0.0363599999999999	0.83890
4129	3.0	0.06187	0.56023	0.0410200000000001	0.66312
4130	65.0	0.31557	0.60771	0.25454	1.17782
4131	4.0	0.50056	0.62184	0.26425	1.38665
4132	12.0	0.44055	0.61433	0.3852	1.44008
4133	19.0	0.23434	0.56872	0.0685	0.87156
4134	3.0	0.04042	0.61412	0.03931	0.69385
4135	1.0	0	0.00000	0.00063	0.00063
4136	33.0	0	0.00000	0.00064	0.00064
4137	10.0	1.01234	0.83161	1.60841	3.45236
4138	31.0	0.30134	0.67655	0.13961	1.11750
4139	63.0	0	0.00000	0.00064	0.00064
4140	39.0	0.26454	0.55322	0.07377	0.89153
4141	4.0	0	0.00000	0.00063	0.00063
4142	73.0	0.16945	0.53875	0.02771	0.73591
4143	25.0	0.06450	0.54647	0.02573	0.63670
4144	6.0	0	0.00000	0.00064	0.00064
4145	11.0	0.03502	0.54876	0.02245	0.60623
4146	47.0	0	0.00000	0.00063	0.00063
4147	5.0	0.25574	0.56654	0.10379	0.92607
4148	5.0	0	0.00000	0.00064	0.00064
4149	10.0	0.32898	0.56631	0.00925999999999993	0.90455
4150	21.0	0.21448	0.55911	0.06771	0.84130
4151	1.0	0	0.00000	0.00063	0.00063
4152	2.0	0.28572	0.81263	0.11166	1.21001
4153	37.0	0.05012	0.52108	0.0223	0.59350
4154	61.0	0	0.00000	0.00063	0.00063
4155	1.0	0.25275	0.60312	0.05649	0.91236
4156	16.0	0.25191	0.54168	0.0566999999999999	0.85029
4157	9.0	0	0.00063	0.00161	0.00224
4158	8.0	0.17130	0.57560	0.15777	0.90467
4159	3.0	0.26840	0.57014	0.0622699999999999	0.90081
4160	18.0	1.03856	0.78992	1.53366	3.36214
4161	19.0	0.06335	0.54568	0.02506	0.63409
4162	4.0	0	0.00048	0.00013	0.00061
4163	10.0	0.45960	0.55933	0.04317	1.06210
4164	1.0	0.46464	0.57370	0.00966000000000011	1.04800
4165	3.0	0.26168	0.53665	0.06938	0.86771
4166	4.0	0	0.00000	0.00065	0.00065
4167	5.0	0	0.00000	0.00063	0.00063
4168	17.0	0.04120	0.52698	0.02655	0.59473
4169	5.0	0.11814	0.57402	0.06956	0.76172
4170	35.0	0.11015	0.54007	0.0676599999999999	0.71788
4171	18.0	0.03873	0.65191	0.02813	0.71877
4172	46.0	0.03434	0.52567	0.02067	0.58068
4173	17.0	0.56978	0.69536	0.19134	1.45648
4174	11.0	0.68132	0.73865	0.41643	1.83640
4175	0.0	0.21955	0.56150	0.0738	0.85485
4176	6.0	0	0.00000	0.00065	0.00065
4177	18.0	0.19670	0.55113	0.10511	0.85294
4178	16.0	0.29768	0.58673	0.11019	0.99460
4179	45.0	0.19972	0.54263	0.00697000000000003	0.74932
4180	6.0	0.32758	0.54447	0.00770999999999999	0.87976
4181	18.0	0.12441	0.56816	0.07211	0.76468
4182	20.0	0.14988	0.59651	0.02727	0.77366
4183	37.0	0.12346	0.55066	0.0740599999999999	0.74818
4184	15.0	0.15536	0.55941	0.0255700000000001	0.74034
4185	12.0	0.14783	0.54694	0.08116	0.77593
4186	5.0	0	0.00000	0.00066	0.00066
4187	61.0	0.12400	0.56176	0.17772	0.86348
4188	20.0	0.32723	0.54945	0.01029	0.88697
4189	6.0	0.04984	0.53457	0.03578	0.62019
4190	3.0	0.06512	0.59835	0.03367	0.69714
4191	2.0	0	0.00000	0.00069	0.00069
4192	7.0	0.22100	0.55106	0.06837	0.84043
4193	2.0	0.11635	0.54148	0.0678700000000001	0.72570
4194	11.0	0.27978	0.57995	0.0925200000000002	0.95225
4195	15.0	0	0.00000	0.00062	0.00062
4196	13.0	0.05475	0.55890	0.0280500000000001	0.64170
4197	52.0	0.05585	0.56369	0.0239200000000001	0.64346
4198	16.0	0.03922	0.55334	0.02138	0.61394
4199	36.0	0.21253	0.54579	0.11103	0.86935
4200	93.0	0.24293	0.53873	0.07584	0.85750
4201	3.0	0.12341	0.57277	0.0754	0.77158
4202	8.0	0.06522	0.56645	0.0277999999999999	0.65947
4203	79.0	0.08059	0.56341	0.0331000000000001	0.67710
